timestamp,label,attack_tag,attack_segment_id,signal_name,anomaly_score,final_threshold,prediction,trust_score,ips_mode,vehicle_speed,vehicle_steering,source_path
1771685799.9594371,1,speed,1,speed,0.8,0.6708333333333334,1,0.1999999999999995,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685800.06732,1,speed,1,speed,0.8,0.6708333333333334,1,0.1199999999999995,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685800.176532,1,speed,1,speed,0.8,0.6708333333333334,1,0.03999999999999948,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685800.280403,1,speed,1,speed,0.8,0.6708333333333334,1,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685800.388948,1,speed,1,speed,0.8,0.6708333333333334,1,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685800.4986072,1,speed,1,speed,0.8,0.6708333333333334,1,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685800.6042502,1,speed,1,speed,0.8,0.6708333333333334,1,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685800.7052999,1,speed,1,speed,0.8,0.6708333333333334,1,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685800.8147662,1,speed,1,speed,0.8,0.6708333333333334,1,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685800.922355,1,speed,1,speed,0.135,0.6708333333333334,0,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685801.022759,1,speed,1,speed,0.135,0.6708333333333334,0,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685801.137982,1,speed,1,speed,0.135,0.6708333333333334,0,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685801.243686,1,speed,1,speed,0.135,0.6708333333333334,0,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685801.343411,1,speed,1,speed,0.135,0.6708333333333334,0,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685801.4569511,1,speed,1,speed,0.135,0.6708333333333334,0,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685801.560725,1,speed,1,speed,0.135,0.6708333333333334,0,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685801.6725178,1,speed,1,speed,0.135,0.6708333333333334,0,0.0,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685801.7728078,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.008499999999999999,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685801.885602,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.016999999999999998,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685801.9984078,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.025499999999999995,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685802.098465,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.033999999999999996,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685802.2146401,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.042499999999999996,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685802.319503,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.051,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685802.431055,1,speed,1,speed,0.015000000000000013,0.6708333333333334,0,0.0595,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
